"","countryname","townname","ref","vot","rate","party"
"331","屏東縣","潮州鎮",0.300760590618611,54.22,0.445295849098836,"民主進步黨"
"332","彰化縣","線西鄉",0.316339131632881,66.82,0.526580168163901,"中國國民黨"
"333","雲林縣","褒忠鄉",0.309075766404485,54.55,0.433408310899202,"中國國民黨"
"334","臺南市","學甲區",0.303119994472134,47.08,0.356159739863777,"民主進步黨"
"335","新北市","樹林區",0.345653861208825,54.13,0.361437537024155,"中國國民黨"
"336","高雄市","橋頭區",0.323941105899817,54.11,0.401328579006067,"民主進步黨"
"337","新竹縣","橫山鄉",0.259799215088862,44.23,0.412617646192942,"中國國民黨"
"338","高雄市","燕巢區",0.296914527076584,50.88,0.416441574141933,"中國國民黨"
"339","苗栗縣","頭份市",0.283806514978039,61.89,0.541433971597933,"中國國民黨"
"340","宜蘭縣","頭城鎮",0.325417440600942,54.9,0.407254206555661,"中國國民黨"
"341","苗栗縣","頭屋鄉",0.261016485546904,65.46,0.601258042244265,"中國國民黨"
"342","臺中市","龍井區",0.319238044584949,55,0.419567191663728,"中國國民黨"
"343","臺南市","龍崎區",0.28703077302129,32.94,0.128625461380419,"無"
"344","桃園市","龍潭區",0.287818322098397,47.81,0.397995561392183,"民主進步黨"
"345","桃園市","龜山區",0.339224794347951,55.18,0.38523958980074,"民主進步黨"
"346","高雄市","彌陀區",0.348820257515042,52.77,0.338979993338939,"中國國民黨"
"347","宜蘭縣","礁溪鄉",0.325932872716231,45.91,0.290061266137593,"中國國民黨"
"348","臺南市","歸仁區",0.341807932806739,37.57,0.0902104530030892,"民主進步黨"
"349","臺中市","豐原區",0.307902592261268,51.64,0.403751757820937,"中國國民黨"
"350","花蓮縣","豐濱鄉",0.280763975678548,77.7,0.638656401958111,"中國國民黨"
"351","新北市","雙溪區",0.31773743127691,55.82,0.430782100901272,"中國國民黨"
"352","宜蘭縣","羅東鎮",0.346467177852526,52.71,0.342691751370659,"中國國民黨"
"353","臺東縣","關山鎮",0.265742362400085,61.09,0.564998588312186,"中國國民黨"
"354","新竹縣","關西鎮",0.271222337738703,35.7,0.240273563757135,"中國國民黨"
"355","臺南市","關廟區",0.308364375388093,37.11,0.169053151743214,"民主進步黨"
"356","臺中市","霧峰區",0.287007294727664,55.83,0.48592639310825,"中國國民黨"
"357","屏東縣","霧臺鄉",0.240264129628276,52.81,0.545040466524756,"民主進步黨"
"358","新竹縣","寶山鄉",0.306557191295908,45.93,0.33255564708054,"中國國民黨"
"359","桃園市","蘆竹區",0.330437664064693,58.15,0.431749502898206,"民主進步黨"
"360","新北市","蘆洲區",0.359566306552879,50.56,0.288832463305223,"民主進步黨"
"361","宜蘭縣","蘇澳鎮",0.327635182859624,49.44,0.337307478034741,"中國國民黨"
"362","臺東縣","蘭嶼鄉",0.280952279240188,51.86,0.458248593829179,"中國國民黨"
"363","新北市","鶯歌區",0.337842818125295,53.49,0.368400040894944,"中國國民黨"
"364","屏東縣","麟洛鄉",0.318529157888291,62.31,0.48879929724235,"民主進步黨"
"365","臺南市","鹽水區",0.315783948275156,45.92,0.312317185811943,"民主進步黨"
"366","屏東縣","鹽埔鄉",0.300400472181347,56.37,0.467091587402258,"民主進步黨"
"367","高雄市","鹽埕區",0.379580681353272,50.55,0.249098553208166,"民主進步黨"
"368","桃園市","觀音區",0.306759544936406,62.65,0.510359864427126,"民主進步黨"
